QQQ Shares,EEM Shares,TLT Shares,Capital,Date,QQQ Close,QQQ Dividend,EEM Close,EEM Dividend,TLT Close,TLT Dividend
724.0350690641862,747.1425712683623,0.0,75870.94166216993,2007-10-19,52.44,0.0,50.73,0.0,90.46,0.0
724.0350690641862,747.1425712683623,0.0,76603.52650704968,2007-10-22,53.07,0.0,51.1,0.0,90.47,0.0
724.0350690641862,747.1425712683623,0.0,78468.147884912,2007-10-23,54.18,0.0,52.52,0.0,90.35,0.0
724.0350690641862,747.1425712683623,0.0,77909.79360665176,2007-10-24,53.77,0.0,52.17,0.0,91.02,0.0
724.0350690641862,747.1425712683623,0.0,77889.07387967534,2007-10-25,53.05,0.0,52.84,0.0,90.71,0.0
724.0350690641862,747.1425712683623,0.0,79639.46717164168,2007-10-26,53.93,0.0,54.33,0.0,90.5,0.0
724.0350690641862,747.1425712683623,0.0,80732.68310092125,2007-10-29,54.15,0.0,55.58,0.0,90.85,0.0
724.0350690641862,747.1425712683623,0.0,80027.82725868654,2007-10-30,54.26,0.0,54.53,0.0,90.8,0.0
724.0350690641862,747.1425712683623,0.0,81481.905347388,2007-10-31,55.03,0.0,55.73,0.0,89.98,0.0
724.0350690641862,747.1425712683623,0.0,79055.07844089807,2007-11-01,54.0,0.0,53.48,0.0,90.75,0.39399999999999996
724.0350690641862,747.1425712683623,0.0,79583.31594128555,2007-11-02,54.42,0.0,53.78,0.0,91.04,0.0
724.0350690641862,747.1425712683623,0.0,77932.74705884124,2007-11-05,54.07,0.0,51.91,0.0,91.0,0.0
724.0350690641862,747.1425712683623,0.0,79846.27931636907,2007-11-06,54.68,0.0,53.88,0.0,90.56,0.0
724.0350690641862,747.1425712683623,0.0,77605.6988776448,2007-11-07,53.35,0.0,52.17,0.0,90.72,0.0
724.0350690641862,747.1425712683623,0.0,76627.01913429059,2007-11-08,51.73,0.0,52.43,0.0,90.56,0.0
724.0350690641862,747.1425712683623,0.0,74455.45310214946,2007-11-09,50.0,0.0,51.2,0.0,91.33,0.0
724.0350690641862,747.1425712683623,0.0,71421.51508774847,2007-11-12,48.73,0.0,48.37,0.0,91.66,0.0
724.0350690641862,747.1425712683623,0.0,75424.58174459261,2007-11-13,50.74,0.0,51.78,0.0,91.32,0.0
724.0350690641862,747.1425712683623,0.0,74991.31607826431,2007-11-14,50.09,0.0,51.83,0.0,91.42,0.0
724.0350690641862,747.1425712683623,0.0,73906.72694980762,2007-11-15,49.82,0.0,50.64,0.0,92.28,0.0
724.0350690641862,747.1425712683623,0.0,74710.48290147624,2007-11-16,50.28,0.0,51.27,0.0,92.41,0.0
724.0350690641862,747.1425712683623,0.0,72519.81466751298,2007-11-19,49.7,0.0,48.9,0.0,93.01,0.0
724.0350690641862,747.1425712683623,0.0,73673.26415253809,2007-11-20,49.9,0.0,50.25,0.0,92.91,0.0
724.0350690641862,747.1425712683623,0.0,71355.81275648127,2007-11-21,49.31,0.0,47.72,0.0,93.45,0.0
724.0350690641862,747.1425712683623,0.0,72793.02236857369,2007-11-23,49.84,0.0,49.13,0.0,93.73,0.0
724.0350690641862,747.1425712683623,0.0,70713.42419520518,2007-11-26,48.98,0.0,47.18,0.0,95.58,0.0
724.0350690641862,747.1425712683623,0.0,72767.83519117112,2007-11-27,49.96,0.0,48.98,0.0,94.67,0.0
724.0350690641862,747.1425712683623,0.0,75878.18201286059,2007-11-28,51.48,0.0,51.67,0.0,94.03,0.0
724.0350690641862,747.1425712683623,0.0,75559.29848244297,2007-11-29,51.7,0.0,51.03,0.0,94.84,0.0
724.0350690641862,747.1425712683623,801.077214842827,75605.667536866,2007-11-30,51.31,0.0,51.47,0.0,94.38,0.0
0.0,0.0,804.2561597798286,76203.27113913876,2007-12-03,50.88,0.0,51.02,0.0,94.75,0.376
0.0,0.0,804.2561597798286,76195.22857754095,2007-12-04,50.67,0.0,50.89,0.0,94.74,0.0
0.0,0.0,804.2561597798286,75286.41911698975,2007-12-05,51.58,0.0,53.15,0.0,93.61,0.0
0.0,0.0,804.2561597798286,74626.92906597031,2007-12-06,52.32,0.0,53.98,0.0,92.79,0.0
0.0,0.0,804.2561597798286,73790.50265979928,2007-12-07,52.33,0.0,53.34,0.0,91.75,0.0
0.0,0.0,804.2561597798286,73348.16177192038,2007-12-10,52.54,0.0,53.36,0.0,91.2,0.0
0.0,0.0,804.2561597798286,74787.78029792626,2007-12-11,51.32,0.0,51.1,0.0,92.99,0.0
0.0,0.0,804.2561597798286,74015.69438453764,2007-12-12,51.78,0.0,52.63,0.0,92.03,0.0
0.0,0.0,804.2561597798286,73211.4382247578,2007-12-13,51.5,0.0,51.19,0.0,91.03,0.0
0.0,0.0,804.2561597798286,72873.65063765027,2007-12-14,50.97,0.0,49.97,0.0,90.61,0.0
0.0,0.0,804.2561597798286,73525.09812707193,2007-12-17,49.73,0.0,47.84,0.0,91.42,0.0
0.0,0.0,804.2561597798286,73999.60926134203,2007-12-18,49.89,0.0,49.15,0.0,92.01,0.0
0.0,0.0,804.2561597798286,74980.80177627342,2007-12-19,49.88,0.0,49.47,0.0,93.23,0.0
0.0,0.0,804.2561597798286,74819.95054431746,2007-12-20,50.9,0.0,49.74,0.0,93.03,0.0
0.0,0.0,804.2561597798286,73726.1621670169,2007-12-21,51.85,0.053,51.24,0.0,91.67,0.0
0.0,0.0,804.2561597798286,73380.33201831156,2007-12-24,52.24,0.0,51.45,0.649,91.24,0.0
0.0,0.0,804.2561597798286,72736.9270904877,2007-12-26,52.5,0.0,51.71,0.0,90.44,0.0
0.0,0.0,807.4534003886612,73526.70663939149,2007-12-27,51.87,0.0,50.52,0.0,91.06,0.36200000000000004
0.0,0.0,807.4534003886612,74673.29046794339,2007-12-28,51.82,0.0,50.71,0.0,92.48,0.0
0.0,0.0,807.4534003886612,75125.46437216105,2007-12-31,51.22,0.0,50.1,0.0,93.04,0.0
0.0,0.0,807.4534003886612,76207.45192868184,2008-01-02,50.41,0.0,49.27,0.0,94.38,0.0
0.0,0.0,807.4534003886612,76102.48298663132,2008-01-03,50.62,0.0,49.72,0.0,94.25,0.0
0.0,0.0,807.4534003886612,76118.63205463909,2008-01-04,48.4,0.0,48.22,0.0,94.27,0.0
0.0,0.0,807.4534003886612,76449.68794879844,2008-01-07,48.17,0.0,48.58,0.0,94.68,0.0
0.0,0.0,807.4534003886612,76360.86807475568,2008-01-08,46.92,0.0,48.2,0.0,94.57,0.0
0.0,0.0,807.4534003886612,76506.20968682565,2008-01-09,47.92,0.0,49.78,0.0,94.75,0.0
0.0,0.0,807.4534003886612,75472.66933432817,2008-01-10,47.99,0.0,50.37,0.0,93.47,0.0
0.0,0.0,807.4534003886612,76062.11031661188,2008-01-11,47.05,0.0,48.95,0.0,94.2,0.0
0.0,0.0,807.4534003886612,76344.71900674791,2008-01-14,47.87,0.0,49.67,0.0,94.55,0.0
0.0,0.0,807.4534003886612,77200.6196111599,2008-01-15,46.55,0.0,47.42,0.0,95.61,0.0
0.0,0.0,807.4534003886612,76643.47676489172,2008-01-16,46.05,0.0,45.45,0.0,94.92,0.0
0.0,0.0,807.4534003886612,77636.64444736978,2008-01-17,45.41,0.0,44.13,0.0,96.15,0.0
0.0,0.0,807.4534003886612,77103.72520311325,2008-01-18,45.35,0.0,45.13,0.0,95.49,0.0
0.0,0.0,807.4534003886612,77927.3276715097,2008-01-22,44.18,0.0,44.0,0.0,96.51,0.0
0.0,0.0,807.4534003886612,77749.6879234242,2008-01-23,44.01,0.0,44.28,0.0,96.29,0.0
0.0,0.0,807.4534003886612,76191.30286067407,2008-01-24,44.91,0.0,45.14,0.0,94.36,0.0
0.0,0.0,807.4534003886612,77475.15376729204,2008-01-25,43.99,0.0,44.45,0.0,95.95,0.0
0.0,0.0,807.4534003886612,77184.47054315213,2008-01-28,44.33,0.0,45.55,0.0,95.59,0.0
0.0,0.0,807.4534003886612,76659.62583289949,2008-01-29,44.41,0.0,45.33,0.0,94.94,0.0
0.0,0.0,807.4534003886612,76159.00472465852,2008-01-30,44.37,0.0,44.73,0.0,94.32,0.0
0.0,0.0,807.4534003886612,76699.99850291893,2008-01-31,45.13,0.0,45.63,0.0,94.99,0.0
0.0,0.0,810.2429852750192,77159.43948774009,2008-02-01,45.59,0.0,46.54,0.0,95.23,0.32899999999999996
0.0,0.0,810.2429852750192,76365.40136217057,2008-02-04,44.95,0.0,46.68,0.0,94.25,0.0
0.0,0.0,810.2429852750192,76948.77631156858,2008-02-05,43.67,0.0,44.17,0.0,94.97,0.0
0.0,0.0,810.2429852750192,76713.80584583883,2008-02-06,42.81,0.0,43.45,0.0,94.68,0.0
0.0,0.0,810.2429852750192,75060.91015587778,2008-02-07,43.11,0.0,44.18,0.0,92.64,0.0
0.0,0.0,810.2429852750192,75919.7677202693,2008-02-08,43.6,0.0,44.1,0.0,93.7,0.0
0.0,0.0,810.2429852750192,76235.76248452657,2008-02-11,44.07,0.0,44.65,0.0,94.09,0.0
0.0,0.0,810.2429852750192,75782.02641277255,2008-02-12,43.82,0.0,45.37,0.0,93.53,0.0
0.0,0.0,810.2429852750192,74979.88585735028,2008-02-13,44.78,0.0,46.39,0.0,92.54,0.0
0.0,0.0,810.2429852750192,73877.95539737627,2008-02-14,43.97,0.0,45.79,0.0,91.18,0.0
0.0,0.0,810.2429852750192,74445.12548706877,2008-02-15,43.82,0.0,46.12,0.0,91.88,0.0
0.0,0.0,810.2429852750192,73691.599510763,2008-02-19,43.74,0.0,46.72,0.0,90.95,0.0
0.0,0.0,810.2429852750192,74202.05259148627,2008-02-20,43.94,0.0,47.11,0.0,91.58,0.0
0.0,0.0,810.2429852750192,74987.98828720303,2008-02-21,43.52,0.0,46.45,0.0,92.55,0.0
0.0,0.0,810.2429852750192,74558.55950500727,2008-02-22,43.68,0.0,47.07,0.0,92.02,0.0
0.0,0.0,810.2429852750192,73796.93109884876,2008-02-25,43.9,0.0,47.95,0.0,91.08,0.0
0.0,0.0,810.2429852750192,73821.238388407,2008-02-26,44.07,0.0,48.58,0.0,91.11,0.0
0.0,0.0,810.2429852750192,73886.057827229,2008-02-27,44.29,0.0,48.99,0.0,91.19,0.0
0.0,0.0,810.2429852750192,75198.65146337454,2008-02-28,44.12,0.0,48.47,0.0,92.81,0.0
0.0,0.0,810.2429852750192,76349.19650246507,2008-02-29,42.95,0.0,46.54,0.0,94.23,0.0
0.0,0.0,813.254140324952,76153.11770002851,2008-03-03,42.67,0.0,46.79,0.0,93.64,0.348
0.0,0.0,813.254140324952,75413.0564323328,2008-03-04,42.91,0.0,45.71,0.0,92.73,0.0
0.0,0.0,813.254140324952,74510.3443365721,2008-03-05,43.12,0.0,46.67,0.0,91.62,0.0
0.0,0.0,813.254140324952,74908.83886533133,2008-03-06,42.17,0.0,45.07,0.0,92.11,0.0
0.0,0.0,813.254140324952,75006.42936217033,2008-03-07,42.07,0.0,44.44,0.0,92.23,0.0
0.0,0.0,813.254140324952,76112.45499301226,2008-03-10,41.26,0.0,43.66,0.0,93.59,0.0
0.0,0.0,813.254140324952,75461.8516807523,2008-03-11,42.83,0.0,46.6,0.0,92.79,0.0
0.0,0.0,813.254140324952,76917.57659193396,2008-03-12,42.71,0.0,45.74,0.0,94.58,0.0
0.0,0.0,813.254140324952,76315.7685280935,2008-03-13,43.04,0.0,45.32,0.0,93.84,0.0
0.0,0.0,813.254140324952,77259.14333087044,2008-03-14,42.25,0.0,43.71,0.0,95.0,0.0
0.0,0.0,813.254140324952,77852.81885330766,2008-03-17,41.48,0.0,42.63,0.0,95.73,0.0
0.0,0.0,813.254140324952,77551.91482138743,2008-03-18,43.33,0.0,44.85,0.0,95.36,0.0
0.0,0.0,813.254140324952,78836.85636310084,2008-03-19,42.26,0.0,42.16,0.0,96.94,0.0
0.0,0.0,813.254140324952,79032.03735677885,2008-03-20,43.09,0.033,42.87,0.0,97.18,0.0
0.0,0.0,813.254140324952,77503.11957296792,2008-03-24,44.58,0.0,44.51,0.0,95.3,0.0
0.0,0.0,813.254140324952,77828.4212290979,2008-03-25,44.83,0.0,45.19,0.0,95.7,0.0
0.0,0.0,813.254140324952,77503.11957296792,2008-03-26,44.7,0.0,44.83,0.0,95.3,0.0
0.0,0.0,813.254140324952,76958.23929895021,2008-03-27,43.71,0.0,44.61,0.0,94.63,0.0
0.0,0.0,813.254140324952,77706.43310804917,2008-03-28,43.49,0.0,44.53,0.0,95.55,0.0
0.0,0.0,813.254140324952,77982.93951575964,2008-03-31,43.72,0.0,44.79,0.0,95.89,0.0
0.0,0.0,816.7693237697719,76719.14258169467,2008-04-01,45.59,0.0,46.51,0.0,93.93,0.406
0.0,0.0,816.7693237697719,76882.49644644863,2008-04-02,45.49,0.0,46.55,0.0,94.13,0.0
0.0,0.0,816.7693237697719,77054.01800444028,2008-04-03,45.59,0.0,47.11,0.0,94.34,0.0
0.0,0.0,816.7693237697719,77756.43962288229,2008-04-04,45.86,0.0,46.92,0.0,95.2,0.0
0.0,0.0,816.7693237697719,77348.0549609974,2008-04-07,45.76,0.0,47.55,0.0,94.7,0.0
0.0,0.0,816.7693237697719,77078.52108415337,2008-04-08,45.41,0.0,47.29,0.0,94.37,0.0
0.0,0.0,816.7693237697719,77878.95502144773,2008-04-09,44.9,0.0,46.55,0.0,95.35,0.0
0.0,0.0,816.7693237697719,77617.58883784142,2008-04-10,45.54,0.0,47.22,0.0,95.03,0.0
0.0,0.0,816.7693237697719,78140.32120505408,2008-04-11,44.28,0.0,46.45,0.0,95.67,0.0
0.0,0.0,816.7693237697719,77682.930383743,2008-04-14,44.08,0.0,46.34,0.0,95.11,0.0
0.0,0.0,816.7693237697719,76719.14258169467,2008-04-15,44.14,0.0,46.88,0.0,93.93,0.0
0.0,0.0,816.7693237697719,75967.71480382649,2008-04-16,45.37,0.0,48.27,0.0,93.01,0.0
0.0,0.0,816.7693237697719,75837.03171202331,2008-04-17,45.27,0.0,47.92,0.0,92.85,0.0
0.0,0.0,816.7693237697719,75771.69016612173,2008-04-18,46.71,0.0,48.64,0.0,92.77,0.0
0.0,0.0,816.7693237697719,76073.89481591654,2008-04-21,47.04,0.0,48.89,0.0,93.14,0.0
0.0,0.0,816.7693237697719,76335.26099952287,2008-04-22,46.34,0.0,48.43,0.0,93.46,0.0
0.0,0.0,816.7693237697719,76082.06250915425,2008-04-23,46.85,0.0,49.13,0.0,93.15,0.0
0.0,0.0,816.7693237697719,75436.81474337613,2008-04-24,47.27,0.0,48.5,0.0,92.36,0.0
0.0,0.0,816.7693237697719,74995.75930854045,2008-04-25,47.15,0.0,48.86,0.0,91.82,0.0
0.0,0.0,816.7693237697719,75224.45471919599,2008-04-28,47.24,0.0,48.76,0.0,92.1,0.0
0.0,0.0,816.7693237697719,75510.32398251542,2008-04-29,47.6,0.0,47.9,0.0,92.45,0.0
799.7280659025145,772.2471260228617,816.7693237697719,76049.39173620346,2008-04-30,47.21,0.0,48.89,0.0,93.11,0.0
799.7280659025145,772.2471260228617,0.0,77103.48730624205,2008-05-01,48.7,0.0,49.41,0.0,92.78,0.336
799.7280659025145,772.2471260228617,0.0,77522.42442008597,2008-05-02,48.77,0.0,49.88,0.0,91.61,0.0
799.7280659025145,772.2471260228617,0.0,77379.57260581871,2008-05-05,48.63,0.0,49.84,0.0,91.61,0.0
799.7280659025145,772.2471260228617,0.0,78051.94941616226,2008-05-06,48.93,0.0,50.4,0.0,90.95,0.0
799.7280659025145,772.2471260228617,0.0,76181.82074847473,2008-05-07,48.04,0.0,48.9,0.0,91.34,0.0
799.7280659025145,772.2471260228617,0.0,76855.84641521107,2008-05-08,48.4,0.0,49.4,0.0,92.16,0.0
799.7280659025145,772.2471260228617,0.0,76394.99923228045,2008-05-09,48.21,0.0,49.0,0.0,92.5,0.0
799.7280659025145,772.2471260228617,0.0,77585.27561966906,2008-05-12,49.09,0.0,49.63,0.0,92.36,0.0
799.7280659025145,772.2471260228617,0.0,77874.57957848188,2008-05-13,49.22,0.0,49.87,0.0,91.35,0.0
799.7280659025145,772.2471260228617,0.0,77879.27914635534,2008-05-14,49.11,0.0,49.99,0.0,91.39,0.0
799.7280659025145,772.2471260228617,0.0,79385.62723661574,2008-05-15,49.97,0.0,51.05,0.0,92.22,0.0
799.7280659025145,772.2471260228617,0.0,79919.5769911667,2008-05-16,50.01,0.0,51.7,0.0,91.84,0.0
799.7280659025145,772.2471260228617,0.0,79639.39735870203,2008-05-19,49.65,0.0,51.71,0.0,91.96,0.0
799.7280659025145,772.2471260228617,0.0,78640.47828023849,2008-05-20,49.27,0.0,50.81,0.0,92.44,0.0
799.7280659025145,772.2471260228617,0.0,77374.92865413308,2008-05-21,48.18,0.0,50.3,0.0,92.46,0.0
799.7280659025145,772.2471260228617,0.0,77618.99702297972,2008-05-22,48.35,0.0,50.44,0.0,91.37,0.0
799.7280659025145,772.2471260228617,0.0,76819.46034219422,2008-05-23,48.2,0.0,49.56,0.0,91.77,0.0
799.7280659025145,772.2471260228617,0.0,77437.44942812953,2008-05-27,49.05,0.0,49.48,0.0,91.15,0.0
799.7280659025145,772.2471260228617,0.0,78114.80061574536,2008-05-28,49.25,0.0,50.15,0.0,90.34,0.0
799.7280659025145,772.2471260228617,0.0,78551.62814860497,2008-05-29,49.69,0.0,50.26,0.0,89.69,0.0
799.7280659025145,772.2471260228617,0.0,78938.82314111767,2008-05-30,50.01,0.0,50.43,0.0,90.28,0.0
799.7280659025145,772.2471260228617,0.0,77987.64074530342,2008-06-02,49.4,0.0,49.83,0.0,90.3,0.327
799.7280659025145,772.2471260228617,0.0,77076.69175408916,2008-06-03,49.13,0.0,48.93,0.0,90.95,0.0
799.7280659025145,772.2471260228617,0.0,77256.17664267814,2008-06-04,49.76,0.0,48.51,0.0,90.14,0.0
799.7280659025145,772.2471260228617,0.0,79077.22238881633,2008-06-05,50.55,0.0,50.05,0.0,89.6,0.0
799.7280659025145,772.2471260228617,0.0,76463.86843054314,2008-06-06,49.03,0.0,48.24,0.0,90.76,0.0
799.7280659025145,772.2471260228617,0.0,76155.54700702551,2008-06-09,48.77,0.0,48.11,0.0,90.76,0.0
799.7280659025145,772.2471260228617,0.0,75114.41524198256,2008-06-10,48.54,0.0,47.0,0.0,90.17,0.0
799.7280659025145,772.2471260228617,0.0,73638.1604166606,2008-06-11,47.37,0.0,46.3,0.0,89.96,0.0
799.7280659025145,772.2471260228617,0.0,73886.6535439819,2008-06-12,47.42,0.0,46.57,0.0,89.06,0.0
799.7280659025145,772.2471260228617,0.0,75032.51876960072,2008-06-13,48.37,0.0,47.07,0.0,88.87,0.0
799.7280659025145,772.2471260228617,0.0,75499.96137810245,2008-06-16,48.8,0.0,47.23,0.0,88.89,0.0
799.7280659025145,772.2471260228617,0.0,75446.48150617238,2008-06-17,48.54,0.0,47.43,0.0,89.07,0.0
799.7280659025145,772.2471260228617,0.0,74853.00607291782,2008-06-18,48.02,0.0,47.2,0.0,89.82,0.0
799.7280659025145,772.2471260228617,0.0,75514.58189242653,2008-06-19,48.77,0.0,47.28,0.0,89.29,0.0
800.3014685646968,772.2471260228617,0.0,73265.15671236339,2008-06-20,47.42,0.034,45.73,0.0,89.81,0.0
800.3014685646968,772.2471260228617,0.0,73077.15976663766,2008-06-23,47.05,0.0,45.87,0.0,90.0,0.0
800.3014685646968,772.2471260228617,0.0,72722.91551771732,2008-06-24,46.81,0.0,45.66,0.0,90.6,0.0
800.3014685646968,780.9226223465404,0.0,74031.8276186808,2008-06-25,47.57,0.0,46.05,0.5173300000000001,90.64,0.0
800.3014685646968,780.9226223465404,0.0,71261.39105572907,2008-06-26,45.65,0.0,44.47,0.0,91.25,0.0
800.3014685646968,780.9226223465404,0.0,71597.18778333807,2008-06-27,45.65,0.0,44.9,0.0,92.32,0.0
800.3014685646968,780.9226223465404,774.0801036389955,71478.55677002485,2008-06-30,45.17,0.0,45.24,0.0,92.34,0.0
0.0,0.0,776.8799140149422,71309.80730743155,2008-07-01,45.81,0.0,44.43,0.0,91.79,0.332
0.0,0.0,776.8799140149422,71682.70966615871,2008-07-02,44.71,0.0,43.17,0.0,92.27,0.0
0.0,0.0,776.8799140149422,71527.33368335573,2008-07-03,44.63,0.0,43.04,0.0,92.07,0.0
0.0,0.0,776.8799140149422,71853.623247242,2008-07-07,44.9,0.0,42.89,0.0,92.49,0.0
0.0,0.0,776.8799140149422,72319.75119565097,2008-07-08,45.97,0.0,43.42,0.0,93.09,0.0
0.0,0.0,776.8799140149422,72638.27196039709,2008-07-09,44.75,0.0,42.54,0.0,93.5,0.0
0.0,0.0,776.8799140149422,72630.50316125694,2008-07-10,45.28,0.0,43.31,0.0,93.49,0.0
0.0,0.0,776.8799140149422,71597.25287561707,2008-07-11,44.56,0.0,43.02,0.0,92.16,0.0
0.0,0.0,776.8799140149422,72226.52560596917,2008-07-14,44.23,0.0,42.97,0.0,92.97,0.0
0.0,0.0,776.8799140149422,72203.21920854872,2008-07-15,44.24,0.0,42.25,0.0,92.94,0.0
0.0,0.0,776.8799140149422,70898.06095300363,2008-07-16,45.34,0.0,43.47,0.0,91.26,0.0
0.0,0.0,776.8799140149422,70532.92739341661,2008-07-17,45.64,0.0,43.67,0.0,90.79,0.0
0.0,0.0,776.8799140149422,70268.78822265152,2008-07-18,44.59,0.0,43.3,0.0,90.45,0.0
0.0,0.0,776.8799140149422,70540.69619255674,2008-07-21,44.78,0.0,43.83,0.0,90.8,0.0
0.0,0.0,776.8799140149422,70191.10023125002,2008-07-22,44.78,0.0,43.86,0.0,90.35,0.0
0.0,0.0,776.8799140149422,70051.26184672734,2008-07-23,45.37,0.0,43.92,0.0,90.17,0.0
0.0,0.0,776.8799140149422,70734.91617106048,2008-07-24,44.69,0.0,42.3,0.0,91.05,0.0
0.0,0.0,776.8799140149422,70027.95544930689,2008-07-25,45.27,0.0,42.59,0.0,90.14,0.0
0.0,0.0,776.8799140149422,70734.91617106048,2008-07-28,44.42,0.0,41.87,0.0,91.05,0.0
0.0,0.0,776.8799140149422,70447.47060287496,2008-07-29,45.34,0.0,44.19,0.0,90.68,0.0
0.0,0.0,776.8799140149422,70517.3897951363,2008-07-30,45.57,0.0,43.73,0.0,90.77,0.0
0.0,0.0,776.8799140149422,71216.58171774975,2008-07-31,45.46,0.0,42.75,0.0,91.67,0.0
0.0,0.0,779.6975252390297,71373.51146038079,2008-08-01,44.88,0.0,42.46,0.0,91.54,0.332
0.0,0.0,779.6975252390297,71209.77498008058,2008-08-04,44.43,0.0,41.16,0.0,91.33,0.0
0.0,0.0,779.6975252390297,70679.58066291804,2008-08-05,45.93,0.0,41.69,0.0,90.65,0.0
0.0,0.0,779.6975252390297,70391.0925785796,2008-08-06,46.63,0.0,42.52,0.0,90.28,0.0
0.0,0.0,779.6975252390297,71537.24794068097,2008-08-07,46.27,0.0,41.06,0.0,91.75,0.0
0.0,0.0,779.6975252390297,71732.17232199073,2008-08-08,47.32,0.0,41.16,0.0,92.0,0.0
0.0,0.0,779.6975252390297,71046.03849978039,2008-08-11,47.75,0.0,40.73,0.0,91.12,0.0
0.0,0.0,779.6975252390297,71708.78139623356,2008-08-12,47.8,0.0,40.39,0.0,91.97,0.0
0.0,0.0,779.6975252390297,71459.27818815707,2008-08-13,47.7,0.0,40.38,0.0,91.65,0.0
0.0,0.0,779.6975252390297,71919.29972804809,2008-08-14,48.25,0.0,40.91,0.0,92.24,0.0
0.0,0.0,779.6975252390297,72543.05774823933,2008-08-15,48.16,0.0,40.27,0.0,93.04,0.0
0.0,0.0,779.6975252390297,72831.54583257776,2008-08-18,47.6,0.0,39.59,0.0,93.41,0.0
0.0,0.0,779.6975252390297,72550.8547234917,2008-08-19,47.01,0.0,39.26,0.0,93.05,0.0
0.0,0.0,779.6975252390297,72753.57608005386,2008-08-20,47.09,0.0,40.26,0.0,93.31,0.0
0.0,0.0,779.6975252390297,72621.02750076323,2008-08-21,46.87,0.0,40.2,0.0,93.14,0.0
0.0,0.0,779.6975252390297,72574.24564924889,2008-08-22,47.49,0.0,40.17,0.0,93.08,0.0
0.0,0.0,779.6975252390297,73299.36434772119,2008-08-25,46.49,0.0,39.34,0.0,94.01,0.0
0.0,0.0,779.6975252390297,73361.7401497403,2008-08-26,46.43,0.0,39.41,0.0,94.09,0.0
0.0,0.0,779.6975252390297,73486.49175377855,2008-08-27,46.73,0.0,40.25,0.0,94.25,0.0
0.0,0.0,779.6975252390297,73494.28872903094,2008-08-28,47.11,0.0,40.53,0.0,94.26,0.0
0.0,0.0,779.6975252390297,73166.81576843055,2008-08-29,46.12,0.0,40.05,0.0,93.84,0.0
0.0,0.0,782.5066505816308,73845.1526153885,2008-09-02,45.55,0.0,38.84,0.0,94.37,0.34
0.0,0.0,782.5066505816308,74158.15527562115,2008-09-03,45.12,0.0,38.2,0.0,94.77,0.0
0.0,0.0,782.5066505816308,74752.8603300632,2008-09-04,43.66,0.0,36.44,0.0,95.53,0.0
0.0,0.0,782.5066505816308,74713.7349975341,2008-09-05,43.45,0.0,36.96,0.0,95.48,0.0
0.0,0.0,782.5066505816308,75026.73765776676,2008-09-08,43.37,0.0,37.42,0.0,95.88,0.0
0.0,0.0,782.5066505816308,75770.1189758193,2008-09-09,42.45,0.0,35.32,0.0,96.83,0.0
0.0,0.0,782.5066505816308,75300.61498547033,2008-09-10,42.8,0.0,35.89,0.0,96.23,0.0
0.0,0.0,782.5066505816308,75261.48965294125,2008-09-11,43.6,0.0,35.36,0.0,96.18,0.0
0.0,0.0,782.5066505816308,74291.18140622003,2008-09-12,43.43,0.0,36.54,0.0,94.94,0.0
0.0,0.0,782.5066505816308,76701.30189001144,2008-09-15,42.08,0.0,33.67,0.0,98.02,0.0
0.0,0.0,782.5066505816308,76685.65175699981,2008-09-16,42.41,0.0,33.96,0.0,98.0,0.0
0.0,0.0,782.5066505816308,77069.08001578481,2008-09-17,40.21,0.0,31.55,0.0,98.49,0.0
0.0,0.0,782.5066505816308,75942.27043894726,2008-09-18,41.57,0.0,34.21,0.0,97.05,0.0
0.0,0.0,782.5066505816308,73532.14995515584,2008-09-19,42.9,0.027999999999999997,38.47,0.0,93.97,0.0
0.0,0.0,782.5066505816308,73524.32488865002,2008-09-22,40.88,0.0,35.96,0.0,93.96,0.0
0.0,0.0,782.5066505816308,73242.62249444064,2008-09-23,40.57,0.0,34.84,0.0,93.6,0.0
0.0,0.0,782.5066505816308,73563.45022117911,2008-09-24,40.85,0.0,35.24,0.0,94.01,0.0
0.0,0.0,782.5066505816308,73414.7739575686,2008-09-25,41.5,0.0,37.05,0.0,93.82,0.0
0.0,0.0,782.5066505816308,73946.87847996411,2008-09-26,41.08,0.0,35.79,0.0,94.5,0.0
0.0,0.0,782.5066505816308,76098.77176906359,2008-09-29,37.82,0.0,31.61,0.0,97.25,0.0
0.0,0.0,782.5066505816308,74244.23100718512,2008-09-30,38.91,0.0,34.17,0.0,94.88,0.0
0.0,0.0,784.8759022904287,75175.41392137726,2008-10-01,38.5,0.0,34.58,0.0,95.78,0.29
0.0,0.0,784.8759022904287,75779.7683661409,2008-10-02,36.75,0.0,31.55,0.0,96.55,0.0
0.0,0.0,784.8759022904287,76446.91288308776,2008-10-03,36.18,0.0,30.72,0.0,97.4,0.0
0.0,0.0,784.8759022904287,77836.14323014181,2008-10-06,34.86,0.0,28.41,0.0,99.17,0.0
0.0,0.0,784.8759022904287,77600.68045945468,2008-10-07,32.65,0.0,26.2,0.0,98.87,0.0
0.0,0.0,784.8759022904287,76486.15667820229,2008-10-08,32.39,0.0,26.2,0.0,97.45,0.0
0.0,0.0,784.8759022904287,75842.55843832412,2008-10-09,31.52,0.0,24.27,0.0,96.63,0.0
0.0,0.0,784.8759022904287,75308.84282476663,2008-10-10,31.32,0.0,24.55,0.0,95.95,0.0
